provenance,slenderness,gamma,generator,load_design,sensors,sensor_positions,noise_fraction,support_model,trials,rank,status,EI_relative_bias,EI_relative_rmse,holdout_relative_rmse,compliance_absolute_bias
synthetic,100,0.01,Timoshenko,single,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.014658327054532249,0.053244414285560274,0.0064871766802390134,3.2275745511044145e-05
synthetic,100,0.01,Timoshenko,single,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.028534400800867044,0.038885443030734296,0.007993339741419334,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,single,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.08549020574683037,0.19998445339204535,0.01795396795116019,0.0001571478552531981
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.03195694411234962,0.03195694411234962,0.0036535664850296428,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,6.661338147750939e-16,6.661338147750939e-16,1.159345873406772e-05,2.2285714285770703e-07
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.03206471848488709,0.032118697693557796,0.003652212897063047,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.0003627949786992324,0.01169924583222549,0.0013451358870373124,1.121140704924297e-06
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.032316400985936265,0.03319845630759736,0.00390940101498582,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.00911620425071966,0.043340011106990754,0.004670189384143865,2.0566800685976034e-05
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.030580695590848198,0.037984150447633556,0.0060612856203114615,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.05526874946020726,0.147345758635508,0.012219740163772403,0.00010107912957686073
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.0,rigid,200,1,identified,-0.029199730505845234,0.029199730505845234,0.005475364077669901,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.0025,rigid,200,1,identified,-0.029259177825628986,0.02926708876939376,0.00546046786499878,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.01,rigid,200,1,identified,-0.029325577099694362,0.029429970302339365,0.0054910399011414614,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.03,rigid,200,1,identified,-0.02887383452797238,0.02988614190225643,0.006091581934458255,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.030710566284137042,0.030710566284137045,0.004298451574243969,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-2.220446049250313e-16,2.220446049250313e-16,1.3386973041907804e-05,2.2285714285644664e-07
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.030719285874164202,0.030726412078098914,0.00429933697821393,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,-0.00012042721736560902,0.004071325544162902,0.0005775177301167488,-1.2224106243182433e-07
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.031030129126800258,0.031123950522314925,0.004262095685888663,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,-0.0004723979512989457,0.016550678584020283,0.0022660411431249415,-8.578939794448997e-07
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.0307691542364468,0.03158743203520366,0.0046206816517211724,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.0063699741537651434,0.03966969578991307,0.00533856258737274,1.3786334019706501e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.030710566284137042,0.030710566284137045,0.004298451574243969,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-2.220446049250313e-16,2.220446049250313e-16,1.3386973041907804e-05,2.2285714285644664e-07
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.030757095710739667,0.030763723083500033,0.0042900793861301596,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,-4.1015289207093074e-05,0.004333219545430908,0.0005818890523068455,1.96200792274686e-07
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.03071316001922852,0.030803042116222958,0.004335206299089995,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.0008279962007832476,0.016977249880303698,0.0023404748950632244,1.7158589198882668e-06
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.030942237715898956,0.03198834575002149,0.004674368056909288,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.0023331581301286775,0.0400075190547436,0.005121561405426975,3.3396060892518328e-06
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.03195694411234962,0.03195694411234962,0.0036535664850296428,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,0.0,0.0,1.1593458734011317e-05,2.2285714285766637e-07
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.031978801735665384,0.03198345578489741,0.003650938786983025,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,-0.00026906604627274734,0.0031111910890529093,0.0003619746026715168,-4.412018143721298e-07
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.031912930114894246,0.03198550181327817,0.0036889009179781095,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,-0.0007289126409375002,0.01249358577459664,0.0013282828686122434,-2.189459706396133e-06
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.0325960734991991,0.0333825744504073,0.003826422455290722,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,amplitudes,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.0033166025175990093,0.03192093442321576,0.003582225643216618,8.199824243206947e-06
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.0,rigid,200,1,identified,-0.030698469330054046,0.030698469330054042,0.0049921384399588395,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.0,flexible,200,2,identified,3.1086244689504383e-15,3.1086244689504383e-15,5.157854995319391e-16,2.228571428655946e-07
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.0025,rigid,200,1,identified,-0.030604996408655553,0.030669969161494445,0.005062160208367986,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.0025,flexible,200,2,identified,0.0002509323751937398,0.025523874841618385,0.004017059180005126,-1.0911243416629264e-06
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.01,rigid,200,1,identified,-0.030831475907392672,0.03184058622717224,0.005557735235479005,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.01,flexible,200,2,identified,0.030208016282172147,0.08814074428126496,0.012071173479680676,6.489169129744377e-05
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.03,rigid,200,1,identified,-0.030043898513739363,0.038070281833867445,0.009113253387132267,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,one,1.0,0.03,flexible,200,2,identified,0.2780595542780914,0.63742292572115,0.04002940023332683,0.00034689369683300734
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.032252294109723745,0.032252294109723745,0.003929436795616017,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,2.4540280144647042e-05,2.4540280144647045e-05,1.180628564700098e-05,2.8969513585066565e-07
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.03222696451990025,0.03228175655527175,0.0039618762125500145,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,-7.888186864573487e-05,0.01258158868541419,0.0014844067231512541,-4.4435385865750117e-07
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.03223440852395175,0.03331429300204241,0.004432351259349702,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.010159831317087548,0.04577009942520965,0.005843727341438396,2.153998851533767e-05
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.0313519951940446,0.039503067554250704,0.007178708684146652,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.05543825112075176,0.1299095061221581,0.012375380917503148,0.00010824629330722556
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.032252294109723745,0.032252294109723745,0.003929436795616017,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.0,flexible,200,2,identified,2.4540280144647042e-05,2.4540280144647045e-05,1.180628564700098e-05,2.8969513585066565e-07
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.0322758308592686,0.03232698212809472,0.003948533159230197,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0009992757772976514,0.013497799635681852,0.0015561722949293817,2.4076685472151106e-06
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.032387668734880484,0.03317100398732772,0.004270641033700086,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.0074327261629885165,0.04342662158443658,0.005197079860051586,1.5301289592873737e-05
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.03076944139080614,0.039014615390553876,0.007201323952087131,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.057634312754007516,0.1473654784376271,0.013616233107069204,0.00010593521543478326
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.03346299766101124,0.03346299766101124,0.0033550162772982076,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,2.9003441791797258e-05,2.9003441791797254e-05,9.261586777070179e-06,3.0486051976493075e-07
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.03340445991979323,0.03344378031345161,0.003383115299818607,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,-0.0010349475714237844,0.010027795914571445,0.0010348220150427443,-2.7351037153234343e-06
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.03352657442365244,0.03416607193218107,0.00360800043004133,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.004002725903223549,0.031542535643424845,0.003270343471575548,8.053907437333834e-06
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.034397555263919986,0.04014783224808668,0.005340116871534857,-8.57142857142857e-05
synthetic,100,0.01,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.04365618409178992,0.10303284567076232,0.009686909121797982,9.043459413150178e-05
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.0,rigid,200,1,identified,-0.23076923076923084,0.23076923076923087,0.043269230769230775,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.0025,rigid,200,1,identified,-0.2308305088211646,0.2308375529158492,0.04324882098841769,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.01,rigid,200,1,identified,-0.2308240460882064,0.23092340284248963,0.04331028466095728,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.03,rigid,200,1,identified,-0.22907134098964796,0.23009695614895312,0.04458135465120353,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.24012979989183322,0.24012979989183314,0.03390829185731251,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-1.1102230246251565e-15,1.1102230246251565e-15,1.4884067784339593e-16,-3.144186300207963e-18
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.24009495691472954,0.24010211003221676,0.03392275469001158,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0008486744082365888,0.01907964883163957,0.002099998610917898,1.1736169320264542e-06
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.24018211536574172,0.24028414275520774,0.033944995234693465,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.012157121154452777,0.0790677475332022,0.007872113922996445,1.7295395315328896e-05
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.24176315994316994,0.2426129765779829,0.033858744892988825,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.07485966739005523,0.304833960276787,0.024519699808619188,4.431442296143968e-05
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.24012979989183322,0.24012979989183314,0.03390829185731251,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-1.1102230246251565e-15,1.1102230246251565e-15,1.4884067784339593e-16,-3.144186300207963e-18
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.24012290116314472,0.24012924426015367,0.03391370251561086,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0009617956346714507,0.020413770994372804,0.002281809386624,1.464615806252655e-06
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.24017063396612762,0.24027710853838696,0.03395052019052886,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.010341290677108449,0.08259491823301883,0.009332543508791978,1.0815613849035712e-05
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.24272266262361333,0.24376447584348485,0.033654592594516114,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.05245937610640498,0.2595782647104015,0.023292949466044585,2.3577711999097353e-05
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.24770340006587907,0.24770340006587896,0.028806032685836765,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,1.5543122344752192e-15,1.5543122344752192e-15,1.6993183777227016e-16,4.119968255444917e-18
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.24777183871500502,0.24777660741121604,0.02879043034693694,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,-0.0007400756602560932,0.013868783868996206,0.0012268206072436848,-2.099327852098913e-06
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.24774656992111205,0.24782815728233995,0.02883355827547278,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.0024878758890186027,0.05992075561488794,0.005647698796129751,-2.3047319209127156e-06
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.24673146986374356,0.24739042100798272,0.029360228501990923,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.043119450670213555,0.18185593197133557,0.015295267902916698,3.412872605630904e-05
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.0,rigid,200,1,identified,-0.23076923076923087,0.23076923076923095,0.04326923076923072,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.0025,rigid,200,1,identified,-0.23075539841342063,0.23075596363967693,0.04327520943013157,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.01,rigid,200,1,identified,-0.23086151611627506,0.23087083079808654,0.043237666654869736,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.03,rigid,200,1,identified,-0.23173264514865205,0.23181990149323412,0.04293435571579733,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.24012979989183372,0.24012979989183372,0.033908291857312374,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-5.551115123125783e-16,5.551115123125783e-16,1.7635240935325816e-16,4.336808689942018e-19
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.2401482910793022,0.2401487035244917,0.033902790290049126,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,-0.000559905226181967,0.005535502736522284,0.0005970786878823182,-1.5138058733627408e-06
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.24000770081731437,0.2400160004073731,0.033950296790732096,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.0025317698925787883,0.022537316178385877,0.0023677819995911653,4.949444343196135e-06
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.240194385743267,0.2402615596629274,0.033922891088501765,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.0034313000851631074,0.06897315882738038,0.007368417898015055,-2.7605374285836484e-06
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.24012979989183372,0.24012979989183372,0.033908291857312374,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,flexible,200,2,identified,-5.551115123125783e-16,5.551115123125783e-16,1.7635240935325816e-16,4.336808689942018e-19
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.24014788971068277,0.2401483535227808,0.03390294089482211,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.00022323421587242264,0.005205757908357829,0.000562570797801257,6.18382410563584e-07
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.23998878833122173,0.2399975454324583,0.0339563769613375,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.002167092760024779,0.02006824336552221,0.002047813280706172,4.1580744216411145e-06
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.24036571230839116,0.2404355513192777,0.033871598066924746,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,flexible,200,2,identified,-0.006913226391615275,0.05926546374612277,0.006317769481168388,-2.7058107857027445e-05
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.24770340006587865,0.24770340006587865,0.028806032685836865,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,-4.440892098500626e-16,4.440892098500626e-16,4.6153534930958746e-17,-1.1926223897340549e-18
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.2477433554633917,0.24774370618200023,0.02879576939746726,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.00026011759510782774,0.003991811651126261,0.00036383431681193124,8.205619859295555e-07
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.24755502625256726,0.24756032698425204,0.028847259617793202,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,-0.0006348964306119448,0.01668146916305695,0.0014798671809235586,-3.045345399127964e-06
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.24753906970601847,0.24758847045909613,0.028872173456911465,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.006163246014029274,0.04429010998257593,0.0038530932733671077,1.0426870040155848e-05
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.0,rigid,200,1,identified,-0.24005564203623372,0.24005564203623364,0.03945052550413195,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.0,flexible,200,2,identified,3.1086244689504383e-15,3.1086244689504383e-15,4.670409358399097e-16,9.432558900623889e-18
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.0025,rigid,200,1,identified,-0.23977079014141064,0.23977594987593273,0.03957310552400387,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.0025,flexible,200,2,identified,0.007159138354984928,0.03742502447778778,0.004542900911069839,1.4404683185069678e-05
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.01,rigid,200,1,identified,-0.2401648737188969,0.24024875879150545,0.03947142350392062,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.01,flexible,200,2,identified,0.021906515756465003,0.15268118518683463,0.01716752057399803,5.245994526039094e-06
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.03,rigid,200,1,identified,-0.23710081191675791,0.23781896974127414,0.041204058852608486,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,locations,one,1.0,0.03,flexible,200,2,identified,0.4736694011882168,1.7723288634414454,0.04395522679445795,0.00018464017128061788
synthetic,100,0.1,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.2494710829021994,0.2494710829021993,0.030992709920255948,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,-4.440892098500626e-16,4.440892098500626e-16,8.510291343143887e-17,-2.168404344971009e-19
synthetic,100,0.1,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.24941283927195118,0.24941714386302763,0.031013819590520412,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0007586524535302974,0.015858136508423448,0.001522296000985665,1.0544507634010233e-06
synthetic,100,0.1,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.2485682046825038,0.24864117806584962,0.03132242278402903,-0.0008571428571428571
synthetic,100,0.1,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.004095654449025531,0.06171206604707877,0.0062169458598816275,-3.041583317170067e-06
synthetic,100,0.1,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.25054033042913837,0.251138324533179,0.031052841813272686,-0.0008571428571428571
